,id,Classification
347,RM6098-Model-Contract-Pack-v3--20250626-4180,details
348,RM6098-Request-for-information-template-v21--20250626-4200,details
349,RM6098-Request-for-information-template-v21--20250626-4201,details
350,RM6098-Request-for-information-template-v21--20250626-4202,details
351,RM6098-Supplier-outcome-letter-unsuccessful-v1--20250626-4221,details
352,RM6098-Supplier-outcome-letter-unsuccessful-v1--20250626-4222,details
353,RM6116-Buyer-guide-v12--20250626-4240,details
354,RM6116-Buyer-guide-v12--20250626-4241,details
355,RM6098-Model-Contract-Pack-v3--20250626-4044,details
356,RM6098-Model-Contract-Pack-v3--20250626-4055,details
357,RM6098-Model-Contract-Pack-v3--20250626-4062,details
358,RM6098-Model-Contract-Pack-v3--20250626-4065,details
359,RM6098-Model-Contract-Pack-v3--20250626-4077,details
360,RM6098-Model-Contract-Pack-v3--20250626-4083,details
361,RM6098-Model-Contract-Pack-v3--20250626-4101,details
362,RM6098-Model-Contract-Pack-v3--20250626-4137,details
363,RM6116-Buyer-guide-v12--20250626-4242,details
364,RM6116-Buyer-guide-v12--20250626-4255,details
365,RM6116-Buyer-guide-v12--20250626-4262,details
366,RM6116-Buyer-guide-v12--20250626-4271,details
367,RM6116-Buyer-guide-v12--20250626-4281,details
368,RM6116-Buyer-guide-v12--20250626-4282,details
369,RM6116-Call-Off-Schedule-14-Service-Levels-vFinal11--20250626-4447,details
370,RM6116-Call-Off-Schedule-14-Service-Levels-vFinal11--20250626-4451,details
371,RM6116-Call-Off-Schedule-14-Service-Levels-vFinal11--20250626-4452,details
372,RM6116-Call-Off-Schedule-14-Service-Levels-vFinal11--20250626-4463,details
373,RM6116-Call-Off-Schedule-14-Service-Levels-vFinal11--20250626-4464,details
374,RM6116-Call-Off-Schedule-14-Service-Levels-vFinal11--20250626-4481,details
375,RM6116-Call-Off-Schedule-14-Service-Levels-vFinal11--20250626-4483,details
376,RM6116-Call-Off-Schedule-14-Service-Levels-vFinal11--20250626-4488,details
377,RM6116-Call-Off-Schedule-14-Service-Levels-vFinal11--20250626-4490,details
378,RM6116-Call-Off-Schedule-14-Service-Levels-vFinal11--20250626-4491,details
379,RM6116-Call-Off-Schedule-14-Service-Levels-vFinal11--20250626-4492,details
380,RM6116-Call-Off-Schedule-14-Service-Levels-vFinal11--20250626-4506,details
381,RM6116-Call-Off-Schedule-15-Call-Off-Contract-Management-vFinal--20250626-4509,details
382,RM6116-Call-Off-Schedule-16-Benchmarking-vFinal--20250626-4520,details
383,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4747,details
384,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4754,details
385,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4759,details
386,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4764,details
387,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4781,details
388,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4784,details
389,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4786,details
390,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4792,details
391,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4796,details
392,RM6116-Call-Off-Schedule-23-HMRC-Terms-v11--20250626-4836,details
393,RM6116-Call-Off-Schedule-23-HMRC-Terms-v11--20250626-4842,details
394,RM6116-Call-Off-Schedule-23-HMRC-Terms-v11--20250626-4844,details
395,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4564,details
396,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4574,details
397,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4583,details
398,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4586,details
399,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4592,details
400,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4597,details
401,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4605,details
402,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4617,details
403,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4629,details
404,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4666,details
405,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4700,details
406,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4723,details
407,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4731,details
408,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4741,details
409,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5059,details
410,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5062,details
411,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5065,details
412,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5069,details
413,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5071,details
414,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5077,details
415,RM6116-Framework-Schedule-1-Specification-vFinal--20250626-5113,details
416,RM6116-Framework-Schedule-1-Specification-vFinal--20250626-5114,details
417,RM6116-Framework-Schedule-1-Specification-vFinal--20250626-5116,details
418,RM6116-Framework-Schedule-1-Specification-vFinal--20250626-5121,details
419,RM6116-Framework-Schedule-1-Specification-vFinal--20250626-5125,details
420,RM6116-Call-Off-Schedule-3-Continuous-Improvement-v11--20250626-4856,details
421,RM6116-Call-Off-Schedule-6-ICT-Services-v11--20250626-4868,details
422,RM6116-Call-Off-Schedule-6-ICT-Services-v11--20250626-4874,details
423,RM6116-Call-Off-Schedule-6-ICT-Services-v11--20250626-4889,details
424,RM6116-Call-Off-Schedule-8-Business-Continuity-and-Disaster-Recovery-v11--20250626-4918,details
425,RM6116-Call-Off-Schedule-8-Business-Continuity-and-Disaster-Recovery-v11--20250626-4921,details
426,RM6116-Call-Off-Schedule-8-Business-Continuity-and-Disaster-Recovery-v11--20250626-4933,details
427,RM6116-Call-Off-Schedule-8-Business-Continuity-and-Disaster-Recovery-v11--20250626-4938,details
428,RM6116-Framework-Schedule-3-Framework-Prices-vFinal-11--20250626-5174,details
429,RM6116-Framework-Schedule-3-Framework-Prices-vFinal-11--20250626-5176,details
430,RM6116-Framework-Schedule-3-Framework-Prices-vFinal-11--20250626-5181,details
431,RM6116-Framework-Schedule-3-Framework-Prices-vFinal-11--20250626-5182,details
432,RM6116-Framework-Schedule-4-Framework-Management-vFinal--20250626-5201,details
433,RM6116-Framework-Schedule-5-Management-Charges-and-Information-vFinal--20250626-5230,details
434,RM6116-Call-Off-Schedule-8-Business-Continuity-and-Disaster-Recovery-v11--20250626-4985,details
435,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5003,details
436,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5016,details
437,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5021,details
438,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5030,details
439,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5035,details
440,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5360,details
441,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5362,details
442,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5365,details
443,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5375,details
444,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5382,details
445,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5383,details
446,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5390,details
447,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5409,details
448,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5413,details
449,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5430,details
450,RM6116-Joint-Schedule-10-Rectification-Plan-vFinal--20250626-5435,details
451,RM6116-Framework-Schedule-6-Order-Form-Template-and-Call-Off-Schedules-vFinal11--20250626-5253,details
452,RM6116-Framework-Schedule-7-Call-Off-Award-Procedure-v10-2--20250626-5254,details
453,RM6116-Framework-Schedule-7-Call-Off-Award-Procedure-v10-2--20250626-5279,details
454,RM6116-Framework-Schedule-7-Call-Off-Award-Procedure-v10-2--20250626-5290,details
455,RM6116-Framework-Schedule-8-Self-Audit-Certificate-vFinal--20250626-5296,details
456,RM6116-Framework-Schedule-9-Cyber-Essentials-Scheme-vFinal--20250626-5297,details
457,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5315,details
458,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5324,details
459,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5326,details
460,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5328,details
461,RM6116-Joint-Schedule-5-Corporate-Social-Responsibility-vFinal--20250626-5567,details
462,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5586,details
463,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5588,details
464,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5606,details
465,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5625,details
466,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5643,details
467,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5650,details
468,RM6116-Joint-Schedule-11-Processing-Data-vFinal-1--20250626-5472,details
469,RM6116-Joint-Schedule-11-Processing-Data-vFinal-1--20250626-5502,details
470,RM6116-Joint-Schedule-2-Variation-Form-vFinal--20250626-5526,details
471,RM6116-Joint-Schedule-4-Commercially-Sensitive-Information-vFinal--20250626-5544,details
472,RM6116-Joint-Schedule-5-Corporate-Social-Responsibility-vFinal--20250626-5547,details
473,RM6116-Joint-Schedule-5-Corporate-Social-Responsibility-vFinal--20250626-5550,details
474,RM6116-NS3-Core-terms-v3011--20250626-5757,details
475,RM6116-NS3-Core-terms-v3011--20250626-5759,details
476,RM6116-NS3-Core-terms-v3011--20250626-5766,details
477,RM6116-NS3-Core-terms-v3011--20250626-5768,details
478,RM6116-NS3-Core-terms-v3011--20250626-5786,details
479,RM6116-NS3-Core-terms-v3011--20250626-5796,details
480,RM6116-NS3-Core-terms-v3011--20250626-5803,details
481,RM6116-NS3-Core-terms-v3011--20250626-5804,details
482,RM6116-NS3-Core-terms-v3011--20250626-5815,details
483,RM6116-NS3-Framework-Award-Form-vFinal-11-1--20250626-5818,details
484,RM6116-NS3-Service-Offer-Guide-V3--20250626-5823,details
485,RM6116-Request-For-Information-template-v1-2--20250626-5846,details
486,RM6116-Request-For-Information-template-v1-2--20250626-5849,details
487,RM6116_benefits--20250626-5853,details
488,RM6116_Key-changes-from-NS2-to-NS3_V10docx--20250626-5866,details
489,RM6116_Key-changes-from-NS2-to-NS3_V10docx--20250626-5869,details
490,RM6116_Key-changes-from-NS2-to-NS3_V10docx--20250626-5875,details
491,RM6187-Call-Off-Schedule-10_-Exit-Management---20250626-5920,details
492,RM6187-Call-Off-Schedule-10_-Exit-Management---20250626-5938,details
493,RM6187-Call-Off-Schedule-12_-Clustering---20250626-5945,details
494,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-5954,details
495,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-5956,details
496,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-5957,details
497,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-5962,details
498,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-5981,details
499,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-5999,details
500,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-6001,details
501,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-6012,details
502,RM6187-Call-Off-Schedule-14_-Service-Levels---20250626-6023,details
503,RM6187-Call-Off-Schedule-14_-Service-Levels---20250626-6029,details
504,RM6187-Call-Off-Schedule-14_-Service-Levels---20250626-6037,details
505,RM6116-Joint-Schedule-8-Guarantee-for-PSC-vFinal--20250626-5682,details
506,RM6116-Network-Services-3-Statement-of-Requirements-Template-accessible-v1-1--20250626-5713,details
507,RM6116-NS3-Core-terms-v3011--20250626-5723,details
508,RM6187-Call-Off-Schedule-16_-Benchmarking--20250626-6061,details
509,RM6187-Call-Off-Schedule-18_-Background-Checks---20250626-6085,details
510,RM6187-Call-Off-Schedule-18_-Background-Checks---20250626-6089,details
511,RM6187-Call-Off-Schedule-23_-HMRC-Schedule---20250626-6110,details
512,RM6187-Call-Off-Schedule-23_-HMRC-Schedule---20250626-6116,details
513,RM6187-Call-Off-Schedule-23_-HMRC-Schedule---20250626-6129,details
514,RM6187-Call-Off-Schedule-23_-HMRC-Schedule---20250626-6139,details
515,RM6187-Call-Off-Schedule-23_-HMRC-Schedule---20250626-6144,details
516,RM6187-Call-Off-Schedule-23_-HMRC-Schedule---20250626-6152,details
517,RM6187-Call-Off-Schedule-23_-HMRC-Schedule---20250626-6155,details
518,RM6187-Call-Off-Schedule-6_-ICT-Services---20250626-6170,details
519,RM6187-Call-Off-Schedule-6_-ICT-Services---20250626-6175,details
520,RM6187-Call-Off-Schedule-8_-Business-Continuity-and-Disaster-Recovery---20250626-6225,details
521,RM6187-Call-Off-Schedule-8_-Business-Continuity-and-Disaster-Recovery---20250626-6227,details
522,RM6187-Call-Off-Schedule-8_-Business-Continuity-and-Disaster-Recovery---20250626-6229,details
523,RM6187-Call-Off-Schedule-8_-Business-Continuity-and-Disaster-Recovery---20250626-6251,details
524,RM6187-Call-Off-Schedule-9_-Security---20250626-6254,details
525,RM6187-Core-Terms---20250626-6384,details
526,RM6187-Core-Terms---20250626-6388,details
527,RM6187-Core-Terms---20250626-6406,details
528,RM6187-Core-Terms---20250626-6415,details
529,RM6187-Core-Terms---20250626-6421,details
530,RM6187-Core-Terms---20250626-6442,details
531,RM6187-Core-Terms---20250626-6455,details
532,RM6187-Call-Off-Schedule-9_-Security---20250626-6263,details
533,RM6187-Call-Off-Schedule-9_-Security---20250626-6271,details
534,RM6187-Call-Off-Schedule-9_-Security---20250626-6277,details
535,RM6187-Call-Off-Schedule-9_-Security---20250626-6288,details
536,RM6187-Call-Off-Schedule-9_-Security---20250626-6289,details
537,RM6187-Call-Off-Schedule-9_-Security---20250626-6296,details
538,RM6187-Framework-Schedule-6_-Order-Form-and-Call-Off-Schedules-4--20250626-6570,details
539,RM6187-Framework-Schedule-7_-Call-Off-Award-Procedure---20250626-6587,details
540,RM6187-Framework-Schedule-8_-Self-Audit-Certificate-1--20250626-6608,details
541,RM6187-Framework-Schedule-9_-Cyber-Essentials-Scheme---20250626-6612,details
542,RM6187-How-to-use-Contractual-Documents--1--20250626-6626,details
543,RM6187-How-to-use-Contractual-Documents--1--20250626-6631,details
544,RM6187-How-to-use-Contractual-Documents--1--20250626-6638,details
545,RM6187-How-to-use-Contractual-Documents--1--20250626-6644,details
546,RM6187-How-to-use-Contractual-Documents--1--20250626-6651,details
547,RM6187-How-to-use-Contractual-Documents--1--20250626-6656,details
548,RM6187-Joint-Schedule-1_-Definitions---20250626-6793,details
549,RM6187-Joint-Schedule-1_-Definitions---20250626-6796,details
550,RM6187-Joint-Schedule-1_-Definitions---20250626-6799,details
551,RM6187-Joint-Schedule-1_-Definitions---20250626-6804,details
552,RM6187-Joint-Schedule-1_-Definitions---20250626-6815,details
553,RM6187-Joint-Schedule-1_-Definitions---20250626-6830,details
554,RM6187-Joint-Schedule-1_-Definitions---20250626-6842,details
555,RM6187-Joint-Schedule-1_-Definitions---20250626-6845,details
556,RM6187-Joint-Schedule-1_-Definitions---20250626-6856,details
557,RM6187-Framework-Schedule-1_-Specification--20250626-6468,details
558,RM6187-Framework-Schedule-2_-Framework-Tender---20250626-6485,details
559,RM6187-Framework-Schedule-3_-Framework-Prices---20250626-6489,details
560,RM6187-Framework-Schedule-4_-Framework-Management---20250626-6501,details
561,RM6187-Framework-Schedule-4_-Framework-Management---20250626-6525,details
562,RM6187-Framework-Schedule-4_-Framework-Management---20250626-6528,details
563,RM6187-Framework-Schedule-5_-Management-Charges-and-Information---20250626-6534,details
564,RM6187-Framework-Schedule-5_-Management-Charges-and-Information---20250626-6545,details
565,RM6187-Joint-Schedule-11_-Processing-Data---20250626-6677,details
566,RM6187-Joint-Schedule-11_-Processing-Data---20250626-6682,details
567,RM6187-Joint-Schedule-11_-Processing-Data---20250626-6717,details
568,RM6187-Joint-Schedule-11_-Processing-Data---20250626-6720,details
569,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7085,details
570,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7087,details
571,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7104,details
572,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7128,details
573,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7131,details
574,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7134,details
575,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7146,details
576,RM6187-T4-Request-for-Information---20250626-7157,details
577,RM6187-T4-Request-for-Information---20250626-7159,details
578,RM6187-T4-Request-for-Information---20250626-7162,details
579,RM6187-T5-Attachment-1-About-the-Procurement--20250626-7166,details
580,RM6187-Joint-Schedule-8_-Guarantee---20250626-6980,details
581,RM6187-Joint-Schedule-8_-Guarantee---20250626-6994,details
582,RM6187-Joint-Schedule-8_-Guarantee---20250626-7002,details
583,RM6187-Joint-Schedule-9_-Minimum-Standards-of-Reliability---20250626-7019,details
584,RM6187-MCF3-Grade-Definitions---20250626-7020,details
585,RM6187-MCF3-Grade-Definitions---20250626-7021,details
586,RM6187-T2-Attachment-3-Statement-of-Requirements-docx--20250626-7061,details
587,RM6187-T2-Attachment-3-Statement-of-Requirements-docx--20250626-7064,details
588,RM6187-T5-Attachment-1-About-the-Procurement--20250626-7174,details
589,RM6187-T6-Attachment-2-How-to-Bid-including-Evaluation-Criteria---20250626-7210,details
590,RM6187-T6-Attachment-2-How-to-Bid-including-Evaluation-Criteria---20250626-7222,details
591,RM6187_howtobuy--20250626-7253,details
592,DPS-Core-Terms-v103-1--20250626-7270,details
593,RM6187-Joint-Schedule-1_-Definitions---20250626-6879,details
594,RM6187-Joint-Schedule-4-Commercially-Sensitive-Information---20250626-6904,details
595,RM6187-Joint-Schedule-7_-Financial-Difficulties-1--20250626-6951,details
596,RM6187-Joint-Schedule-8_-Guarantee---20250626-6964,details
597,RM6264-DPS-Buyer-Guide-v30--20250626-7479,details
598,RM6264-DPS-Buyer-Guide-v30--20250626-7491,details
599,RM6264-DPS-Buyer-Guide-v30--20250626-7495,details
600,RM6264-DPS-Buyer-Guide-v30--20250626-7496,details
